period,interest,riskGroup,gyraMaisFee,bankFee,partnerFee,type
18,0.0329,6,0.04,0.01,0.02,17503933000102
19,0.0349,6,0.04,0.01,0.02,17503933000102
20,0.0349,6,0.04,0.01,0.02,17503933000102
21,0.0349,6,0.04,0.01,0.02,17503933000102
22,0.0349,6,0.04,0.01,0.02,17503933000102
23,0.0349,6,0.04,0.01,0.02,17503933000102
24,0.0349,6,0.04,0.01,0.02,17503933000102
1,0.0199,7,0.012,0.006,0.02,17503933000102
2,0.0199,7,0.012,0.006,0.02,17503933000102
3,0.0199,7,0.012,0.006,0.02,17503933000102
4,0.0229,7,0.0135,0.0075,0.02,17503933000102
5,0.0229,7,0.021,0.009,0.02,17503933000102
6,0.0229,7,0.025,0.01,0.02,17503933000102
7,0.0249,7,0.03,0.01,0.02,17503933000102
8,0.0249,7,0.03,0.01,0.02,17503933000102
9,0.0249,7,0.035,0.01,0.02,17503933000102
10,0.0279,7,0.04,0.01,0.02,17503933000102
11,0.0279,7,0.04,0.01,0.02,17503933000102
12,0.0279,7,0.04,0.01,0.02,17503933000102
13,0.0299,7,0.04,0.01,0.02,17503933000102
14,0.0299,7,0.04,0.01,0.02,17503933000102
15,0.0299,7,0.04,0.01,0.02,17503933000102
16,0.0299,7,0.04,0.01,0.02,17503933000102
17,0.0299,7,0.04,0.01,0.02,17503933000102
18,0.0299,7,0.04,0.01,0.02,17503933000102
19,0.0299,7,0.04,0.01,0.02,17503933000102
20,0.0299,7,0.04,0.01,0.02,17503933000102
21,0.0299,7,0.04,0.01,0.02,17503933000102
22,0.0299,7,0.04,0.01,0.02,17503933000102
23,0.0299,7,0.04,0.01,0.02,17503933000102
24,0.0299,7,0.04,0.01,0.02,17503933000102
1,0.0189,8,0.012,0.006,0.02,17503933000102
2,0.0189,8,0.012,0.006,0.02,17503933000102
3,0.0189,8,0.012,0.006,0.02,17503933000102
4,0.0219,8,0.0135,0.0075,0.02,17503933000102
5,0.0219,8,0.021,0.009,0.02,17503933000102
6,0.0219,8,0.025,0.01,0.02,17503933000102
7,0.0239,8,0.03,0.01,0.02,17503933000102
8,0.0239,8,0.03,0.01,0.02,17503933000102
9,0.0239,8,0.035,0.01,0.02,17503933000102
10,0.0269,8,0.04,0.01,0.02,17503933000102
11,0.0269,8,0.04,0.01,0.02,17503933000102
12,0.0269,8,0.04,0.01,0.02,17503933000102
13,0.0289,8,0.04,0.01,0.02,17503933000102
14,0.0289,8,0.04,0.01,0.02,17503933000102
15,0.0289,8,0.04,0.01,0.02,17503933000102
16,0.0289,8,0.04,0.01,0.02,17503933000102
17,0.0289,8,0.04,0.01,0.02,17503933000102
18,0.0289,8,0.04,0.01,0.02,17503933000102
19,0.0289,8,0.04,0.01,0.02,17503933000102
20,0.0289,8,0.04,0.01,0.02,17503933000102
21,0.0289,8,0.04,0.01,0.02,17503933000102
22,0.0289,8,0.04,0.01,0.02,17503933000102
23,0.0289,8,0.04,0.01,0.02,17503933000102
24,0.0289,8,0.04,0.01,0.02,17503933000102
1,0.0599,1,0.012,0.006,0.01,18696927000173
2,0.0599,1,0.012,0.006,0.01,18696927000173
3,0.0599,1,0.012,0.006,0.01,18696927000173
4,0.0629,1,0.0135,0.0075,0.01,18696927000173
5,0.0629,1,0.021,0.009,0.01,18696927000173
6,0.0629,1,0.025,0.01,0.01,18696927000173
7,0.0649,1,0.03,0.01,0.01,18696927000173
8,0.0649,1,0.03,0.01,0.01,18696927000173
9,0.0649,1,0.035,0.01,0.01,18696927000173
10,0.0699,1,0.04,0.01,0.01,18696927000173
11,0.0699,1,0.04,0.01,0.01,18696927000173
12,0.0699,1,0.04,0.01,0.01,18696927000173
13,0.0749,1,0.04,0.01,0.01,18696927000173
14,0.0749,1,0.04,0.01,0.01,18696927000173
15,0.0749,1,0.04,0.01,0.01,18696927000173
16,0.0749,1,0.04,0.01,0.01,18696927000173
17,0.0749,1,0.04,0.01,0.01,18696927000173
18,0.0749,1,0.04,0.01,0.01,18696927000173
19,0.0749,1,0.04,0.01,0.01,18696927000173
20,0.0749,1,0.04,0.01,0.01,18696927000173
21,0.0299,1,0.04,0.01,0.01,18696927000173
22,0.0749,1,0.04,0.01,0.01,18696927000173
23,0.0749,1,0.04,0.01,0.01,18696927000173
24,0.0749,1,0.04,0.01,0.01,18696927000173
1,0.0499,2,0.012,0.006,0.01,18696927000173
2,0.0499,2,0.012,0.006,0.01,18696927000173
3,0.0499,2,0.012,0.006,0.01,18696927000173
4,0.0529,2,0.0135,0.0075,0.01,18696927000173
5,0.0529,2,0.021,0.009,0.01,18696927000173
6,0.0529,2,0.025,0.01,0.01,18696927000173
7,0.0549,2,0.03,0.01,0.01,18696927000173
8,0.0549,2,0.03,0.01,0.01,18696927000173
9,0.0549,2,0.035,0.01,0.01,18696927000173
10,0.0599,2,0.04,0.01,0.01,18696927000173
11,0.0599,2,0.04,0.01,0.01,18696927000173
12,0.0599,2,0.04,0.01,0.01,18696927000173
13,0.0649,2,0.04,0.01,0.01,18696927000173
14,0.0649,2,0.04,0.01,0.01,18696927000173
15,0.0649,2,0.04,0.01,0.01,18696927000173
16,0.0649,2,0.04,0.01,0.01,18696927000173
17,0.0649,2,0.04,0.01,0.01,18696927000173
18,0.0649,2,0.04,0.01,0.01,18696927000173
19,0.0,2,0.04,0.01,0.01,18696927000173
20,0.0649,2,0.04,0.01,0.01,18696927000173
21,0.0649,2,0.04,0.01,0.01,18696927000173
22,0.0649,2,0.04,0.01,0.01,18696927000173
23,0.0649,2,0.04,0.01,0.01,18696927000173
24,0.0649,2,0.04,0.01,0.01,18696927000173
1,0.0429,3,0.012,0.006,0.01,18696927000173
2,0.0429,3,0.012,0.006,0.01,18696927000173
3,0.0429,3,0.012,0.006,0.01,18696927000173
4,0.0449,3,0.0135,0.0075,0.01,18696927000173
5,0.0449,3,0.021,0.009,0.01,18696927000173
6,0.0449,3,0.025,0.01,0.01,18696927000173
7,0.0479,3,0.03,0.01,0.01,18696927000173
8,0.0479,3,0.03,0.01,0.01,18696927000173
9,0.0479,3,0.035,0.01,0.01,18696927000173
10,0.0499,3,0.04,0.01,0.01,18696927000173
11,0.0499,3,0.04,0.01,0.01,18696927000173
12,0.0499,3,0.04,0.01,0.01,18696927000173
13,0.0529,3,0.04,0.01,0.01,18696927000173
14,0.0529,3,0.04,0.01,0.01,18696927000173
15,0.0529,3,0.04,0.01,0.01,18696927000173
16,0.0529,3,0.04,0.01,0.01,18696927000173
17,0.0529,3,0.04,0.01,0.01,18696927000173
18,0.0529,3,0.04,0.01,0.01,18696927000173
19,0.0549,3,0.04,0.01,0.01,18696927000173
20,0.0549,3,0.04,0.01,0.01,18696927000173
21,0.0549,3,0.04,0.01,0.01,18696927000173
22,0.0549,3,0.04,0.01,0.01,18696927000173
23,0.0549,3,0.04,0.01,0.01,18696927000173
24,0.0549,3,0.04,0.01,0.01,18696927000173
1,0.0379,4,0.012,0.006,0.01,18696927000173
2,0.0379,4,0.012,0.006,0.01,18696927000173
3,0.0379,4,0.012,0.006,0.01,18696927000173
4,0.0399,4,0.0135,0.0075,0.01,18696927000173
5,0.0399,4,0.021,0.009,0.01,18696927000173
6,0.0399,4,0.025,0.01,0.01,18696927000173
7,0.0429,4,0.03,0.01,0.01,18696927000173
8,0.0429,4,0.03,0.01,0.01,18696927000173
9,0.0429,4,0.035,0.01,0.01,18696927000173
10,0.0449,4,0.04,0.01,0.01,18696927000173
11,0.0449,4,0.04,0.01,0.01,18696927000173
12,0.0449,4,0.04,0.01,0.01,18696927000173
13,0.0479,4,0.04,0.01,0.01,18696927000173
14,0.0479,4,0.04,0.01,0.01,18696927000173
15,0.0479,4,0.04,0.01,0.01,18696927000173
16,0.0479,4,0.04,0.01,0.01,18696927000173
17,0.0479,4,0.04,0.01,0.01,18696927000173
18,0.0479,4,0.04,0.01,0.01,18696927000173
19,0.0499,4,0.04,0.01,0.01,18696927000173
20,0.0499,4,0.04,0.01,0.01,18696927000173
21,0.0499,4,0.04,0.01,0.01,18696927000173
22,0.0499,4,0.04,0.01,0.01,18696927000173
23,0.0499,4,0.04,0.01,0.01,18696927000173
24,0.0499,4,0.04,0.01,0.01,18696927000173
1,0.0329,5,0.012,0.006,0.01,18696927000173
2,0.0329,5,0.012,0.006,0.01,18696927000173
3,0.0329,5,0.012,0.006,0.01,18696927000173
4,0.0329,5,0.0135,0.0075,0.01,18696927000173
5,0.0329,5,0.021,0.009,0.01,18696927000173
6,0.0329,5,0.025,0.01,0.01,18696927000173
7,0.0349,5,0.03,0.01,0.01,18696927000173
8,0.0349,5,0.03,0.01,0.01,18696927000173
9,0.0349,5,0.035,0.01,0.01,18696927000173
10,0.0379,5,0.04,0.01,0.01,18696927000173
11,0.0379,5,0.04,0.01,0.01,18696927000173
12,0.0379,5,0.04,0.01,0.01,18696927000173
13,0.0399,5,0.04,0.01,0.01,18696927000173
14,0.0399,5,0.04,0.01,0.01,18696927000173
15,0.0399,5,0.04,0.01,0.01,18696927000173
16,0.0399,5,0.04,0.01,0.01,18696927000173
17,0.0399,5,0.04,0.01,0.01,18696927000173
18,0.0399,5,0.04,0.01,0.01,18696927000173
19,0.0429,5,0.04,0.01,0.01,18696927000173
20,0.0429,5,0.04,0.01,0.01,18696927000173
21,0.0429,5,0.04,0.01,0.01,18696927000173
22,0.0429,5,0.04,0.01,0.01,18696927000173
23,0.0429,5,0.04,0.01,0.01,18696927000173
24,0.0429,5,0.04,0.01,0.01,18696927000173
1,0.0249,6,0.012,0.006,0.01,18696927000173
2,0.0249,6,0.012,0.006,0.01,18696927000173
3,0.0249,6,0.012,0.006,0.01,18696927000173
4,0.0249,6,0.0135,0.0075,0.01,18696927000173
5,0.0249,6,0.021,0.009,0.01,18696927000173
6,0.0249,6,0.025,0.01,0.01,18696927000173
7,0.0279,6,0.03,0.01,0.01,18696927000173
8,0.0279,6,0.03,0.01,0.01,18696927000173
9,0.0279,6,0.035,0.01,0.01,18696927000173
10,0.0299,6,0.04,0.01,0.01,18696927000173
11,0.0299,6,0.04,0.01,0.01,18696927000173
12,0.0299,6,0.04,0.01,0.01,18696927000173
13,0.0329,6,0.04,0.01,0.01,18696927000173
14,0.0329,6,0.04,0.01,0.01,18696927000173
15,0.0329,6,0.04,0.01,0.01,18696927000173
16,0.0329,6,0.04,0.01,0.01,18696927000173
17,0.0329,6,0.04,0.01,0.01,18696927000173
18,0.0329,6,0.04,0.01,0.01,18696927000173
19,0.0349,6,0.04,0.01,0.01,18696927000173
20,0.0349,6,0.04,0.01,0.01,18696927000173
21,0.0349,6,0.04,0.01,0.01,18696927000173
22,0.0349,6,0.04,0.01,0.01,18696927000173
23,0.0349,6,0.04,0.01,0.01,18696927000173
24,0.0349,6,0.04,0.01,0.01,18696927000173
1,0.0199,7,0.012,0.006,0.01,18696927000173
2,0.0199,7,0.012,0.006,0.01,18696927000173
3,0.0199,7,0.012,0.006,0.01,18696927000173
4,0.0229,7,0.0135,0.0075,0.01,18696927000173
5,0.0229,7,0.021,0.009,0.01,18696927000173
6,0.0229,7,0.025,0.01,0.01,18696927000173
7,0.0249,7,0.03,0.01,0.01,18696927000173
8,0.0249,7,0.03,0.01,0.01,18696927000173
9,0.0249,7,0.035,0.01,0.01,18696927000173
10,0.0279,7,0.04,0.01,0.01,18696927000173
11,0.0279,7,0.04,0.01,0.01,18696927000173
12,0.0279,7,0.04,0.01,0.01,18696927000173
13,0.0299,7,0.04,0.01,0.01,18696927000173
14,0.0299,7,0.04,0.01,0.01,18696927000173
15,0.0299,7,0.04,0.01,0.01,18696927000173
16,0.0299,7,0.04,0.01,0.01,18696927000173
17,0.0299,7,0.04,0.01,0.01,18696927000173
18,0.0299,7,0.04,0.01,0.01,18696927000173
19,0.0299,7,0.04,0.01,0.01,18696927000173
20,0.0299,7,0.04,0.01,0.01,18696927000173
21,0.0299,7,0.04,0.01,0.01,18696927000173
22,0.0299,7,0.04,0.01,0.01,18696927000173
23,0.0299,7,0.04,0.01,0.01,18696927000173
24,0.0299,7,0.04,0.01,0.01,18696927000173
1,0.0189,8,0.012,0.006,0.01,18696927000173
2,0.0189,8,0.012,0.006,0.01,18696927000173
3,0.0189,8,0.012,0.006,0.01,18696927000173
4,0.0219,8,0.0135,0.0075,0.01,18696927000173
5,0.0219,8,0.021,0.009,0.01,18696927000173
6,0.0219,8,0.025,0.01,0.01,18696927000173
7,0.0239,8,0.03,0.01,0.01,18696927000173
8,0.0239,8,0.03,0.01,0.01,18696927000173
9,0.0239,8,0.035,0.01,0.01,18696927000173
10,0.0269,8,0.04,0.01,0.01,18696927000173
11,0.0269,8,0.04,0.01,0.01,18696927000173
12,0.0269,8,0.04,0.01,0.01,18696927000173
13,0.0289,8,0.04,0.01,0.01,18696927000173
14,0.0289,8,0.04,0.01,0.01,18696927000173
15,0.0289,8,0.04,0.01,0.01,18696927000173
16,0.0289,8,0.04,0.01,0.01,18696927000173
17,0.0289,8,0.04,0.01,0.01,18696927000173
18,0.0289,8,0.04,0.01,0.01,18696927000173
19,0.0289,8,0.04,0.01,0.01,18696927000173
20,0.0289,8,0.04,0.01,0.01,18696927000173
21,0.0289,8,0.04,0.01,0.01,18696927000173
22,0.0289,8,0.04,0.01,0.01,18696927000173
23,0.0289,8,0.04,0.01,0.01,18696927000173
24,0.0289,8,0.04,0.01,0.01,18696927000173
1,0.0599,1,0.012,0.006,0.0,22359832000131
2,0.0599,1,0.012,0.006,0.0,22359832000131
3,0.0599,1,0.012,0.006,0.0,22359832000131
4,0.0629,1,0.0135,0.0075,0.0,22359832000131
5,0.0629,1,0.021,0.009,0.0,22359832000131
6,0.0629,1,0.025,0.01,0.0,22359832000131
7,0.0649,1,0.03,0.01,0.0,22359832000131
8,0.0649,1,0.03,0.01,0.0,22359832000131
9,0.0649,1,0.035,0.01,0.0,22359832000131
10,0.0699,1,0.04,0.01,0.0,22359832000131
11,0.0699,1,0.04,0.01,0.0,22359832000131
12,0.0699,1,0.04,0.01,0.0,22359832000131
13,0.0749,1,0.04,0.01,0.0,22359832000131
14,0.0749,1,0.04,0.01,0.0,22359832000131
15,0.0749,1,0.04,0.01,0.0,22359832000131
16,0.0749,1,0.04,0.01,0.0,22359832000131
17,0.0749,1,0.04,0.01,0.0,22359832000131
18,0.0749,1,0.04,0.01,0.0,22359832000131
19,0.0749,1,0.04,0.01,0.0,22359832000131
20,0.0749,1,0.04,0.01,0.0,22359832000131
21,0.0299,1,0.04,0.01,0.0,22359832000131
22,0.0749,1,0.04,0.01,0.0,22359832000131
23,0.0749,1,0.04,0.01,0.0,22359832000131
24,0.0749,1,0.04,0.01,0.0,22359832000131
1,0.0499,2,0.012,0.006,0.0,22359832000131
2,0.0499,2,0.012,0.006,0.0,22359832000131
3,0.0499,2,0.012,0.006,0.0,22359832000131
4,0.0529,2,0.0135,0.0075,0.0,22359832000131
5,0.0529,2,0.021,0.009,0.0,22359832000131
6,0.0529,2,0.025,0.01,0.0,22359832000131
7,0.0549,2,0.03,0.01,0.0,22359832000131
8,0.0549,2,0.03,0.01,0.0,22359832000131
9,0.0549,2,0.035,0.01,0.0,22359832000131
10,0.0599,2,0.04,0.01,0.0,22359832000131
11,0.0599,2,0.04,0.01,0.0,22359832000131
12,0.0599,2,0.04,0.01,0.0,22359832000131
13,0.0649,2,0.04,0.01,0.0,22359832000131
14,0.0649,2,0.04,0.01,0.0,22359832000131
15,0.0649,2,0.04,0.01,0.0,22359832000131
16,0.0649,2,0.04,0.01,0.0,22359832000131
17,0.0649,2,0.04,0.01,0.0,22359832000131
18,0.0649,2,0.04,0.01,0.0,22359832000131
19,0.0,2,0.04,0.01,0.0,22359832000131
20,0.0649,2,0.04,0.01,0.0,22359832000131
21,0.0649,2,0.04,0.01,0.0,22359832000131
22,0.0649,2,0.04,0.01,0.0,22359832000131
23,0.0649,2,0.04,0.01,0.0,22359832000131
24,0.0649,2,0.04,0.01,0.0,22359832000131
1,0.0429,3,0.012,0.006,0.0,22359832000131
2,0.0429,3,0.012,0.006,0.0,22359832000131
3,0.0429,3,0.012,0.006,0.0,22359832000131
4,0.0449,3,0.0135,0.0075,0.0,22359832000131
5,0.0449,3,0.021,0.009,0.0,22359832000131
6,0.0449,3,0.025,0.01,0.0,22359832000131
7,0.0479,3,0.03,0.01,0.0,22359832000131
8,0.0479,3,0.03,0.01,0.0,22359832000131
9,0.0479,3,0.035,0.01,0.0,22359832000131
10,0.0499,3,0.04,0.01,0.0,22359832000131
11,0.0499,3,0.04,0.01,0.0,22359832000131
12,0.0499,3,0.04,0.01,0.0,22359832000131
13,0.0529,3,0.04,0.01,0.0,22359832000131
14,0.0529,3,0.04,0.01,0.0,22359832000131
15,0.0529,3,0.04,0.01,0.0,22359832000131
16,0.0529,3,0.04,0.01,0.0,22359832000131
17,0.0529,3,0.04,0.01,0.0,22359832000131
18,0.0529,3,0.04,0.01,0.0,22359832000131
19,0.0549,3,0.04,0.01,0.0,22359832000131
20,0.0549,3,0.04,0.01,0.0,22359832000131
21,0.0549,3,0.04,0.01,0.0,22359832000131
22,0.0549,3,0.04,0.01,0.0,22359832000131
23,0.0549,3,0.04,0.01,0.0,22359832000131
24,0.0549,3,0.04,0.01,0.0,22359832000131
1,0.0379,4,0.012,0.006,0.0,22359832000131
2,0.0379,4,0.012,0.006,0.0,22359832000131
3,0.0379,4,0.012,0.006,0.0,22359832000131
4,0.0399,4,0.0135,0.0075,0.0,22359832000131
5,0.0399,4,0.021,0.009,0.0,22359832000131
6,0.0399,4,0.025,0.01,0.0,22359832000131
7,0.0429,4,0.03,0.01,0.0,22359832000131
8,0.0429,4,0.03,0.01,0.0,22359832000131
9,0.0429,4,0.035,0.01,0.0,22359832000131
10,0.0449,4,0.04,0.01,0.0,22359832000131
11,0.0449,4,0.04,0.01,0.0,22359832000131
12,0.0449,4,0.04,0.01,0.0,22359832000131
13,0.0479,4,0.04,0.01,0.0,22359832000131
14,0.0479,4,0.04,0.01,0.0,22359832000131
15,0.0479,4,0.04,0.01,0.0,22359832000131
16,0.0479,4,0.04,0.01,0.0,22359832000131
17,0.0479,4,0.04,0.01,0.0,22359832000131
18,0.0479,4,0.04,0.01,0.0,22359832000131
19,0.0499,4,0.04,0.01,0.0,22359832000131
20,0.0499,4,0.04,0.01,0.0,22359832000131
21,0.0499,4,0.04,0.01,0.0,22359832000131
22,0.0499,4,0.04,0.01,0.0,22359832000131
23,0.0499,4,0.04,0.01,0.0,22359832000131
24,0.0499,4,0.04,0.01,0.0,22359832000131
1,0.0329,5,0.012,0.006,0.0,22359832000131
2,0.0329,5,0.012,0.006,0.0,22359832000131
3,0.0329,5,0.012,0.006,0.0,22359832000131
4,0.0329,5,0.0135,0.0075,0.0,22359832000131
5,0.0329,5,0.021,0.009,0.0,22359832000131
6,0.0329,5,0.025,0.01,0.0,22359832000131
7,0.0349,5,0.03,0.01,0.0,22359832000131
8,0.0349,5,0.03,0.01,0.0,22359832000131
9,0.0349,5,0.035,0.01,0.0,22359832000131
10,0.0379,5,0.04,0.01,0.0,22359832000131
11,0.0379,5,0.04,0.01,0.0,22359832000131
12,0.0379,5,0.04,0.01,0.0,22359832000131
13,0.0399,5,0.04,0.01,0.0,22359832000131
14,0.0399,5,0.04,0.01,0.0,22359832000131
15,0.0399,5,0.04,0.01,0.0,22359832000131
16,0.0399,5,0.04,0.01,0.0,22359832000131
17,0.0399,5,0.04,0.01,0.0,22359832000131
18,0.0399,5,0.04,0.01,0.0,22359832000131
19,0.0429,5,0.04,0.01,0.0,22359832000131
20,0.0429,5,0.04,0.01,0.0,22359832000131
21,0.0429,5,0.04,0.01,0.0,22359832000131
22,0.0429,5,0.04,0.01,0.0,22359832000131
23,0.0429,5,0.04,0.01,0.0,22359832000131
24,0.0429,5,0.04,0.01,0.0,22359832000131
1,0.0249,6,0.012,0.006,0.0,22359832000131
2,0.0249,6,0.012,0.006,0.0,22359832000131
3,0.0249,6,0.012,0.006,0.0,22359832000131
4,0.0249,6,0.0135,0.0075,0.0,22359832000131
5,0.0249,6,0.021,0.009,0.0,22359832000131
6,0.0249,6,0.025,0.01,0.0,22359832000131
7,0.0279,6,0.03,0.01,0.0,22359832000131
8,0.0279,6,0.03,0.01,0.0,22359832000131
9,0.0279,6,0.035,0.01,0.0,22359832000131
10,0.0299,6,0.04,0.01,0.0,22359832000131
11,0.0299,6,0.04,0.01,0.0,22359832000131
12,0.0299,6,0.04,0.01,0.0,22359832000131
13,0.0329,6,0.04,0.01,0.0,22359832000131
14,0.0329,6,0.04,0.01,0.0,22359832000131
15,0.0329,6,0.04,0.01,0.0,22359832000131
16,0.0329,6,0.04,0.01,0.0,22359832000131
17,0.0329,6,0.04,0.01,0.0,22359832000131
18,0.0329,6,0.04,0.01,0.0,22359832000131
19,0.0349,6,0.04,0.01,0.0,22359832000131
20,0.0349,6,0.04,0.01,0.0,22359832000131
21,0.0349,6,0.04,0.01,0.0,22359832000131
22,0.0349,6,0.04,0.01,0.0,22359832000131
23,0.0349,6,0.04,0.01,0.0,22359832000131
24,0.0349,6,0.04,0.01,0.0,22359832000131
1,0.0199,7,0.012,0.006,0.0,22359832000131
2,0.0199,7,0.012,0.006,0.0,22359832000131
3,0.0199,7,0.012,0.006,0.0,22359832000131
4,0.0229,7,0.0135,0.0075,0.0,22359832000131
5,0.0229,7,0.021,0.009,0.0,22359832000131
6,0.0229,7,0.025,0.01,0.0,22359832000131
7,0.0249,7,0.03,0.01,0.0,22359832000131
8,0.0249,7,0.03,0.01,0.0,22359832000131
9,0.0249,7,0.035,0.01,0.0,22359832000131
10,0.0279,7,0.04,0.01,0.0,22359832000131
11,0.0279,7,0.04,0.01,0.0,22359832000131
12,0.0279,7,0.04,0.01,0.0,22359832000131
13,0.0299,7,0.04,0.01,0.0,22359832000131
14,0.0299,7,0.04,0.01,0.0,22359832000131
15,0.0299,7,0.04,0.01,0.0,22359832000131
16,0.0299,7,0.04,0.01,0.0,22359832000131
17,0.0299,7,0.04,0.01,0.0,22359832000131
18,0.0299,7,0.04,0.01,0.0,22359832000131
19,0.0299,7,0.04,0.01,0.0,22359832000131
20,0.0299,7,0.04,0.01,0.0,22359832000131
21,0.0299,7,0.04,0.01,0.0,22359832000131
22,0.0299,7,0.04,0.01,0.0,22359832000131
23,0.0299,7,0.04,0.01,0.0,22359832000131
24,0.0299,7,0.04,0.01,0.0,22359832000131
1,0.0189,8,0.012,0.006,0.0,22359832000131
2,0.0189,8,0.012,0.006,0.0,22359832000131
3,0.0189,8,0.012,0.006,0.0,22359832000131
4,0.0219,8,0.0135,0.0075,0.0,22359832000131
5,0.0219,8,0.021,0.009,0.0,22359832000131
6,0.0219,8,0.025,0.01,0.0,22359832000131
7,0.0239,8,0.03,0.01,0.0,22359832000131
8,0.0239,8,0.03,0.01,0.0,22359832000131
9,0.0239,8,0.035,0.01,0.0,22359832000131
10,0.0269,8,0.04,0.01,0.0,22359832000131
11,0.0269,8,0.04,0.01,0.0,22359832000131
12,0.0269,8,0.04,0.01,0.0,22359832000131
13,0.0289,8,0.04,0.01,0.0,22359832000131
14,0.0289,8,0.04,0.01,0.0,22359832000131
15,0.0289,8,0.04,0.01,0.0,22359832000131
16,0.0289,8,0.04,0.01,0.0,22359832000131
17,0.0289,8,0.04,0.01,0.0,22359832000131
18,0.0289,8,0.04,0.01,0.0,22359832000131
19,0.0289,8,0.04,0.01,0.0,22359832000131
20,0.0289,8,0.04,0.01,0.0,22359832000131
21,0.0289,8,0.04,0.01,0.0,22359832000131
22,0.0289,8,0.04,0.01,0.0,22359832000131
23,0.0289,8,0.04,0.01,0.0,22359832000131
24,0.0289,8,0.04,0.01,0.0,22359832000131
1,0.0599,1,0.012,0.006,0.01,34244163000131
2,0.0599,1,0.012,0.006,0.01,34244163000131
3,0.0599,1,0.012,0.006,0.01,34244163000131
4,0.0629,1,0.0135,0.0075,0.01,34244163000131
5,0.0629,1,0.021,0.009,0.01,34244163000131
6,0.0629,1,0.025,0.01,0.01,34244163000131
7,0.0649,1,0.03,0.01,0.01,34244163000131
8,0.0649,1,0.03,0.01,0.01,34244163000131
9,0.0649,1,0.035,0.01,0.01,34244163000131
10,0.0699,1,0.04,0.01,0.01,34244163000131
11,0.0699,1,0.04,0.01,0.01,34244163000131
12,0.0699,1,0.04,0.01,0.01,34244163000131
13,0.0749,1,0.04,0.01,0.01,34244163000131
14,0.0749,1,0.04,0.01,0.01,34244163000131
15,0.0749,1,0.04,0.01,0.01,34244163000131
16,0.0749,1,0.04,0.01,0.01,34244163000131
17,0.0749,1,0.04,0.01,0.01,34244163000131
18,0.0749,1,0.04,0.01,0.01,34244163000131
19,0.0749,1,0.04,0.01,0.01,34244163000131
20,0.0749,1,0.04,0.01,0.01,34244163000131
21,0.0299,1,0.04,0.01,0.01,34244163000131
22,0.0749,1,0.04,0.01,0.01,34244163000131
23,0.0749,1,0.04,0.01,0.01,34244163000131
24,0.0749,1,0.04,0.01,0.01,34244163000131
1,0.0499,2,0.012,0.006,0.01,34244163000131
2,0.0499,2,0.012,0.006,0.01,34244163000131
3,0.0499,2,0.012,0.006,0.01,34244163000131
4,0.0529,2,0.0135,0.0075,0.01,34244163000131
5,0.0529,2,0.021,0.009,0.01,34244163000131
6,0.0529,2,0.025,0.01,0.01,34244163000131
7,0.0549,2,0.03,0.01,0.01,34244163000131
8,0.0549,2,0.03,0.01,0.01,34244163000131
9,0.0549,2,0.035,0.01,0.01,34244163000131
10,0.0599,2,0.04,0.01,0.01,34244163000131
11,0.0599,2,0.04,0.01,0.01,34244163000131
12,0.0599,2,0.04,0.01,0.01,34244163000131
13,0.0649,2,0.04,0.01,0.01,34244163000131
14,0.0649,2,0.04,0.01,0.01,34244163000131
15,0.0649,2,0.04,0.01,0.01,34244163000131
16,0.0649,2,0.04,0.01,0.01,34244163000131
17,0.0649,2,0.04,0.01,0.01,34244163000131
18,0.0649,2,0.04,0.01,0.01,34244163000131
19,0.0,2,0.04,0.01,0.01,34244163000131
20,0.0649,2,0.04,0.01,0.01,34244163000131
21,0.0649,2,0.04,0.01,0.01,34244163000131
22,0.0649,2,0.04,0.01,0.01,34244163000131
23,0.0649,2,0.04,0.01,0.01,34244163000131
24,0.0649,2,0.04,0.01,0.01,34244163000131
1,0.0429,3,0.012,0.006,0.01,34244163000131
2,0.0429,3,0.012,0.006,0.01,34244163000131
3,0.0429,3,0.012,0.006,0.01,34244163000131
4,0.0449,3,0.0135,0.0075,0.01,34244163000131
5,0.0449,3,0.021,0.009,0.01,34244163000131
6,0.0449,3,0.025,0.01,0.01,34244163000131
7,0.0479,3,0.03,0.01,0.01,34244163000131
8,0.0479,3,0.03,0.01,0.01,34244163000131
9,0.0479,3,0.035,0.01,0.01,34244163000131
10,0.0499,3,0.04,0.01,0.01,34244163000131
11,0.0499,3,0.04,0.01,0.01,34244163000131
12,0.0499,3,0.04,0.01,0.01,34244163000131
13,0.0529,3,0.04,0.01,0.01,34244163000131
14,0.0529,3,0.04,0.01,0.01,34244163000131
15,0.0529,3,0.04,0.01,0.01,34244163000131
16,0.0529,3,0.04,0.01,0.01,34244163000131
17,0.0529,3,0.04,0.01,0.01,34244163000131
18,0.0529,3,0.04,0.01,0.01,34244163000131
19,0.0549,3,0.04,0.01,0.01,34244163000131
20,0.0549,3,0.04,0.01,0.01,34244163000131
21,0.0549,3,0.04,0.01,0.01,34244163000131
22,0.0549,3,0.04,0.01,0.01,34244163000131
23,0.0549,3,0.04,0.01,0.01,34244163000131
24,0.0549,3,0.04,0.01,0.01,34244163000131
1,0.0379,4,0.012,0.006,0.01,34244163000131
2,0.0379,4,0.012,0.006,0.01,34244163000131
3,0.0379,4,0.012,0.006,0.01,34244163000131
4,0.0399,4,0.0135,0.0075,0.01,34244163000131
